2008-2009,Athletic-Club
Player,Nationality,Position,Game,Games Starts,Assists,Goals,Minutes,Minutes 90s,Yellow Card,Red Card,Link,Player_id,Player_name
﻿Gorka Iraizoz,es ESP,GK,36,36,0,0,"3,240",36.0,2,0,/en/players/26f2473f/Gorka-Iraizoz,26f2473f,Gorka-Iraizoz
Fernando Llorente,es ESP,FW,34,34,1,14,"2,846",31.6,3,0,/en/players/82dbf623/Fernando-Llorente,82dbf623,Fernando-Llorent
Andoni Iraola,es ESP,"DF,MF",33,33,1,6,"2,936",32.6,5,0,/en/players/f4bbed41/Andoni-Iraola,f4bbed41,Andoni-Irao
Javi Martínez,es ESP,"DF,MF",32,30,0,4,"2,584",28.7,9,1,/en/players/7f97771d/Javi-Martinez,7f97771d,Javi-Martinez
Fernando Amorebieta,ve VEN,DF,29,28,0,0,"2,479",27.5,14,1,/en/players/b2bbc0ec/Fernando-Amorebieta,b2bbc0ec,Fernando-Amorebiet
Aitor Ocio,es ESP,DF,28,28,0,1,"2,409",26.8,8,2,/en/players/f1c8639b/Aitor-Ocio,f1c8639b,Aitor-Ocio
Pablo Orbaiz,es ESP,MF,30,27,0,1,"2,361",26.2,12,2,/en/players/3654d355/Pablo-Orbaiz,3654d355,Pablo-Orbaiz
David López,es ESP,MF,29,26,4,3,"2,014",22.4,7,0,/en/players/a698164e/David-Lopez,698164e,David-Lopez
Markel Susaeta,es ESP,MF,34,24,3,1,"2,256",25.1,4,1,/en/players/6fd1ba62/Markel-Susaeta,6fd1ba62,Markel-Susaet
Francisco Yeste,es ESP,MF,28,24,5,3,"1,983",22.0,7,3,/en/players/8b3e6045/Francisco-Yeste,8b3e6045,Francisco-Yest
Mikel Balenziaga,es ESP,DF,24,21,0,0,"1,911",21.2,7,1,/en/players/1fe67e86/Mikel-Balenziaga,1fe67e86,Mikel-Balenziag
Koikili Lertxundi,es ESP,DF,18,18,0,1,"1,550",17.2,5,0,/en/players/066272e4/Koikili-Lertxundi,066272e4,Koikili-Lertxundi
Ion Vélez,es ESP,FW,29,17,3,3,"1,566",17.4,2,0,/en/players/3a6c16de/Ion-Velez,3a6c16de,Ion-Velez
Igor Gabilondo,es ESP,MF,17,11,1,2,885,9.8,2,0,/en/players/4ce0dff0/Igor-Gabilondo,4ce0dff0,Igor-Gabilondo
Gaizka Toquero,es ESP,"FW,MF",20,10,2,2,"1,174",13.0,4,0,/en/players/b78144a6/Gaizka-Toquero,b78144a6,Gaizka-Toquero
Carlos Gurpegui,es ESP,"DF,MF",19,10,1,0,975,10.8,8,0,/en/players/6920be59/Carlos-Gurpegui,6920be59,Carlos-Gurpegui
Ustaritz,es ESP,DF,11,10,0,0,836,9.3,5,0,/en/players/49f85a05/Ustaritz,49f85a05,Ustaritz
Xabier Etxeita,es ESP,DF,14,8,0,1,982,10.9,3,1,/en/players/4a895384/Xabier-Etxeita,4a895384,Xabier-Etxeit
Joseba Etxeberria,es ESP,"FW,MF",22,7,0,2,704,7.8,2,0,/en/players/756aa908/Joseba-Etxeberria,756aa908,Joseba-Etxeberri
Joseba Garmendia,es ESP,"DF,MF",11,5,0,1,479,5.3,1,0,/en/players/d74abbc4/Joseba-Garmendia,d74abbc4,Joseba-Garmendi
Joseba del Olmo,es ESP,MF,10,2,0,1,313,3.5,0,0,/en/players/41abf0c3/Joseba-del-Olmo,41abf0c3,Joseba-del-Olmo
Iñaki Muñoz,es ESP,MF,5,2,0,0,249,2.8,2,0,/en/players/47a19ca1/Inaki-Munoz,47a19ca1,Inaki-Munoz
Armando,es ESP,GK,2,2,0,0,180,2.0,1,0,/en/players/af8f7643/Armando,f8f7643,Armando
Ander Iturraspe,es ESP,MF,4,1,0,0,126,1.4,1,0,/en/players/6dce77a5/Ander-Iturraspe,6dce77a5,Ander-Itu
Javier Casas,es ESP,DF,2,1,0,0,100,1.1,0,0,/en/players/269e763d/Javier-Casas,269e763d,Javier-C
Eneko Bóveda,es ESP,DF,2,1,0,0,93,1.0,0,0,/en/players/1771f2c1/Eneko-Boveda,1771f2c1,Eneko-Boved
Adrien Goñi,es ESP,MF,1,1,0,0,45,0.5,0,0,/en/players/c14fe8f1/Adrien-Goni,c14fe8f1,Adrien-Goni
Ander Murillo,es ESP,DF,2,1,0,0,33,0.4,1,0,/en/players/878aa987/Ander-Murillo,878aa987,Ander-Murillo
Iñigo Vélez,es ESP,FW,3,0,0,0,55,0.6,0,0,/en/players/08cc09ee/Inigo-Velez,08cc09ee,Inigo-Velez
Xabi Etxebarria,es ESP,"DF,FW",1,0,0,0,2,0.0,0,0,/en/players/c1af46d9/Xabi-Etxebarria,c1af46d9,Xabi-Etxebarri
