2017-2018,Schalke-04
Player,Nationality,Position,Game,Games Starts,Assists,Goals,Minutes,Minutes 90s,Yellow Card,Red Card,Link,Player_id,Player_name
﻿Naldo,br BRA,DF,34,34,2,7,"3,060",34.0,5,0,/en/players/03bd0bf4/Naldo,03bd0bf4,Naldo
Ralf Fährmann,de GER,GK,34,34,0,0,"3,015",33.5,1,0,/en/players/1e43fad8/Ralf-Fahrmann,1e43fad8,Ralf-Fahrm
Daniel Caligiuri,it ITA,"DF,MF",33,32,10,6,"2,917",32.4,4,0,/en/players/d1273f09/Daniel-Caligiuri,d1273f09,Daniel-Caligiuri
Thilo Kehrer,de GER,DF,28,27,0,3,"2,365",26.3,4,0,/en/players/51dbeea9/Thilo-Kehrer,51dbeea9,Thilo-Keh
Bastian Oczipka,de GER,"DF,MF",29,26,2,0,"2,320",25.8,2,0,/en/players/d1661819/Bastian-Oczipka,d1661819,Bastian-Oczipk
Guido Burgstaller,at AUT,FW,32,24,4,11,"2,324",25.8,8,0,/en/players/2bcc6d52/Guido-Burgstaller,2bcc6d52,Guido-Burgst
Benjamin Stambouli,fr FRA,"DF,MF",28,24,2,0,"2,197",24.4,4,0,/en/players/5939baa2/Benjamin-Stambouli,5939baa2,Benjamin-Stambouli
Amine Harit,ma MAR,"MF,FW",31,23,3,3,"2,043",22.7,3,0,/en/players/e7d59f4f/Amine-Harit,7d59f4f,Amine-Harit
Matija Nastasić,rs SRB,DF,24,22,0,0,"1,989",22.1,6,1,/en/players/f35430a4/Matija-Nastasic,f35430a4,Matija-Nastasic
Franco Di Santo,ar ARG,"FW,MF",30,22,1,3,"1,654",18.4,4,0,/en/players/549c6ba7/Franco-Di-Santo,549c6ba7,Franco-Di-Santo
Leon Goretzka,de GER,MF,26,21,2,4,"1,982",22.0,3,0,/en/players/cc86b9a3/Leon-Goretzka,cc86b9a3,Leon-Goretzk
Max Meyer,de GER,MF,24,21,0,0,"1,727",19.2,6,0,/en/players/eba42d2b/Max-Meyer,ba42d2b,Max-M
Yevhen Konoplyanka,ua UKR,"FW,MF",27,18,4,4,"1,562",17.4,1,0,/en/players/d9a5d930/Yevhen-Konoplyanka,d9a5d930,Yevhen-Konoplyank
Weston McKennie,us USA,MF,22,13,0,0,"1,263",14.0,3,0,/en/players/01c3aff5/Weston-McKennie,01c3aff5,Weston-McKenni
Nabil Bentaleb,dz ALG,MF,16,12,3,4,"1,011",11.2,3,1,/en/players/3189f61a/Nabil-Bentaleb,3189f61a,Nabil-Bentaleb
Breel Embolo,ch SUI,"FW,MF",21,9,0,3,919,10.2,4,0,/en/players/0b4f388a/Breel-Embolo,0b4f388a,Breel-Embolo
Alessandro Schöpf,at AUT,"DF,FW",15,9,0,0,808,9.0,3,0,/en/players/106bca06/Alessandro-Schopf,106bca06,Alessandro-Schopf
Marko Pjaca,hr CRO,"FW,MF",7,3,0,2,260,2.9,0,0,/en/players/2c38b327/Marko-Pjaca,2c38b327,Marko-Pjac
Fabian Reese,de GER,"FW,MF",7,0,0,0,75,0.8,0,0,/en/players/b1823b08/Fabian-Reese,b1823b08,Fabian-R
Alexander Nübel,de GER,GK,1,0,0,0,45,0.5,0,0,/en/players/afb0c500/Alexander-Nubel,fb0c500,Alexander-Nub
Baba Rahman,gh GHA,DF,1,0,0,0,34,0.4,0,0,/en/players/e4086af3/Baba-Rahman,4086af3,Baba-Rahm
Cedric Teuchert,de GER,FW,4,0,0,0,34,0.4,0,0,/en/players/f956479d/Cedric-Teuchert,f956479d,Cedric-Teuchert
Pablo Insua,es ESP,DF,1,0,0,0,27,0.3,1,0,/en/players/4b5e7e90/Pablo-Insua,4b5e7e90,Pablo-Insu
Coke,es ESP,MF,1,0,0,0,2,0.0,1,0,/en/players/6d8f8441/Coke,6d8f8441,Cok
Johannes Geis,de GER,"DF,MF",0,0,,,,,,,/en/players/294450ba/Johannes-Geis,294450ba,Johannes-Gei
Benedikt Höwedes,de GER,DF,0,0,,,,,,,/en/players/d5c04323/Benedikt-Howedes,d5c04323,Benedikt-Howed
Sascha Riether,de GER,"DF,MF",0,0,,,,,,,/en/players/3cb009c5/Sascha-Riether,3cb009c5,Sascha-Rieth
Bernard Tekpetey,gh GHA,"FW,MF",0,0,,,,,,,/en/players/7bf8ad6c/Bernard-Tekpetey,7bf8ad6c,Bernard-Tekpet
